DATEPRD,NPD_WELL_BORE_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND
06-Jul-10,15/9-F-12,24,271.601,107.463,223.702,26.105,75.34669,47.899,90.506,15.004,2626,385272,3508,,production
07-Jul-10,15/9-F-12,24,271.634,107.467,223.873,26.183,76.92699,47.762,89.155,14.878,2545,371625,3438,,production
08-Jul-10,15/9-F-12,24,271.794,107.468,224.452,26.316,77.92248,47.341,88.879,14.441,2553,372444,3493,,production
09-Jul-10,15/9-F-12,24,271.949,107.469,224.886,26.551,78.83273,47.063,89.72,14.166,2555,372722,3545,,production
10-Jul-10,15/9-F-12,22.33,278.155,107.402,225.67,23.893,67.48127,52.485,87.36,19.954,1939,286799,2751,,production
11-Jul-10,15/9-F-12,24,272.995,107.488,226.128,26.881,78.43737,46.867,89.237,14.087,2424,354358,3558,,production
12-Jul-10,15/9-F-12,24,276.106,107.441,225.518,27.096,71.05453,50.588,90.439,17.687,2270,329874,3253,,production
13-Jul-10,15/9-F-12,24,282.699,107.325,224.034,25.704,51.12476,58.664,89.634,25.73,1826,263292,2538,,production
14-Jul-10,15/9-F-12,24,282.645,107.317,223.725,25.555,51.22171,58.92,89.197,25.974,1828,262934,2565,,production
15-Jul-10,15/9-F-12,24,282.561,107.313,223.385,25.345,51.3302,59.176,87.131,26.24,1826,263353,2333,,production
16-Jul-10,15/9-F-12,24,282.582,107.308,223.256,25.094,51.23524,59.327,87.757,26.391,1823,263099,2446,,production
17-Jul-10,15/9-F-12,24,282.612,107.304,223.257,25.144,51.22063,59.355,88.077,26.436,1815,262075,2446,,production
18-Jul-10,15/9-F-12,24,282.684,107.299,223.316,25.179,51.18386,59.368,88.322,26.443,1807,260714,1901,,production
19-Jul-10,15/9-F-12,24,282.694,107.295,223.416,25.368,51.19876,59.278,88.999,26.331,1802,259493,2788,,production
20-Jul-10,15/9-F-12,24,282.565,107.292,223.243,25.374,51.30265,59.322,88.56,26.388,1802,259638,3022,,production
21-Jul-10,15/9-F-12,24,282.613,107.288,223.288,25.446,51.15669,59.325,88.125,26.378,1793,258421,3033,,production
22-Jul-10,15/9-F-12,24,282.648,107.283,223.421,25.22,51.13662,59.226,89.636,26.296,1784,257663,3060,,production
23-Jul-10,15/9-F-12,24,282.652,107.281,223.445,25.255,51.13623,59.207,89.748,26.275,1863,269011,3224,,production
24-Jul-10,15/9-F-12,24,282.653,107.279,223.415,25.48,51.21449,59.239,89.788,26.295,1865,269480,3238,,production
25-Jul-10,15/9-F-12,24,282.72,107.279,223.354,25.41,51.26635,59.366,89.574,26.44,1865,269234,3248,,production
26-Jul-10,15/9-F-12,24,282.82,107.276,223.608,23.94,51.26407,59.212,90.003,26.26,1857,268110,3251,,production
27-Jul-10,15/9-F-12,24,282.784,107.274,223.439,25.133,51.2658,59.345,89.283,26.396,1860,268868,3257,,production
28-Jul-10,15/9-F-12,24,282.834,107.272,223.669,25.31,51.26175,59.165,90.057,26.229,1857,268279,3259,,production
29-Jul-10,15/9-F-12,24,282.869,107.271,223.689,25.121,51.31552,59.18,89.909,26.227,1854,268151,3262,,production
30-Jul-10,15/9-F-12,24,283.076,107.266,223.626,24.92,51.02336,59.45,89.506,26.506,1846,266477,3246,,production
31-Jul-10,15/9-F-12,24,283.154,107.263,223.581,25.068,50.9811,59.573,88.824,26.646,1843,266266,3249,,production
01-Aug-10,15/9-F-12,24,283.227,107.261,223.686,25.174,50.9903,59.541,89.739,26.608,1840,265815,3257,,production
02-Aug-10,15/9-F-12,24,283.112,107.261,223.383,25.083,51.03961,59.729,90.242,26.803,1846,266544,3260,,production
03-Aug-10,15/9-F-12,24,283.032,107.26,223.147,25.116,51.06005,59.885,89.808,26.945,1843,266023,3277,,production
04-Aug-10,15/9-F-12,24,283.066,107.259,223.287,25.24,51.09224,59.779,90.411,26.83,1841,266084,3273,,production
05-Aug-10,15/9-F-12,22.17,284.694,107.25,224.541,23.54,47.34201,60.153,87.69,27.314,1572,229109,3015,,production
06-Aug-10,15/9-F-12,24,282.694,107.288,224.2,25.931,50.95744,58.494,89.958,25.676,1796,260244,3439,,production
07-Aug-10,15/9-F-12,22.5,286.846,107.238,225.169,22.495,44.77168,61.677,86.064,29.155,1498,218786,2881,,production
08-Aug-10,15/9-F-12,24,282.881,107.287,224.563,25.658,50.91261,58.318,90.103,25.965,1801,261017,3453,,production
09-Aug-10,15/9-F-12,24,282.87,107.283,224.308,25.87,51.02319,58.562,90.22,26.194,1813,262578,3457,,production
10-Aug-10,15/9-F-12,24,282.976,107.279,224.207,25.736,51.05299,58.77,89.977,26.391,1820,262941,3363,,production
11-Aug-10,15/9-F-12,24,283.009,107.277,224.339,25.713,51.07409,58.67,90.086,26.278,1821,262699,3375,,production
12-Aug-10,15/9-F-12,24,282.992,107.274,224.165,25.507,51.18385,58.827,89.865,26.441,1819,263281,3382,,production
13-Aug-10,15/9-F-12,24,282.947,107.272,224.384,25.246,51.26246,58.564,90.191,26.172,1820,263654,3394,,production
14-Aug-10,15/9-F-12,24,282.951,107.269,224.443,25.43,51.30891,58.508,90.511,26.122,1821,263027,3391,,production
15-Aug-10,15/9-F-12,23.09,283.453,107.265,224.365,25.26,49.59304,59.088,90.316,26.823,1729,248262,3193,,production
17-Aug-10,15/9-F-12,0,313.881,105.314,311.606,0,,2.275,17.999,3.456,0,0,0,,production
20-Aug-10,15/9-F-12,0,313.978,104.618,309.984,0,,3.995,14.651,0.768,0,0,0,,production
21-Aug-10,15/9-F-12,0,316.056,104.58,312.029,0,,4.028,15.533,0.851,0,0,0,,production
22-Aug-10,15/9-F-12,0,317.672,104.537,314.134,0.026,,3.538,15.245,0.801,0,0,0,,production
23-Aug-10,15/9-F-12,0,317.701,104.479,314.025,0,,3.677,14.407,0.984,0,0,0,,production
25-Aug-10,15/9-F-12,0,317.609,104.382,314.124,0,,3.485,13.302,0.894,0,0,0,,production
26-Aug-10,15/9-F-12,0,317.567,104.336,314.119,0,,3.448,13.095,1.328,0,0,0,,production
27-Aug-10,15/9-F-12,0,317.531,104.29,314.409,0,,3.122,13.131,2.899,0,0,0,,production
28-Aug-10,15/9-F-12,0.18,314.778,104.17,212.591,0,5.7452,102.187,13.262,82.577,0,535,0,,production
29-Aug-10,15/9-F-12,23.5,301.52,106.838,217.133,2.494,30.08677,84.388,68.719,52.757,1070,155881,2078,,production
30-Aug-10,15/9-F-12,24,299.948,106.941,215.074,11.324,32.73609,84.875,80.629,52.334,1242,174132,1690,,production
31-Aug-10,15/9-F-12,24,301.908,106.904,214.742,12.581,29.39564,87.166,78.56,54.626,1126,155892,1610,,production
01-Sep-10,15/9-F-12,20.42,302.647,106.861,215.634,10.716,26.87418,87.013,73.082,54.641,983,139681,2113,,production
02-Sep-10,15/9-F-12,24,286.79,107.153,216.662,21.826,45.57076,70.129,87.02,37.842,1940,358601,2660,,production
03-Sep-10,15/9-F-12,24,284.174,107.209,217.814,25.093,47.71704,66.36,88.261,33.915,2007,296793,2820,,production
04-Sep-10,15/9-F-12,24,282.115,107.249,219.12,26.747,49.73757,62.995,88.873,30.396,2081,308176,3009,,production
05-Sep-10,15/9-F-12,24,281.692,107.259,219.89,27.489,50.54958,61.801,88.594,29.199,2071,307855,3261,,production
06-Sep-10,15/9-F-12,24,281.766,107.261,220.378,27.773,50.79977,61.389,87.876,28.452,2041,292789,3188,,production
07-Sep-10,15/9-F-12,24,281.9,107.259,220.675,27.826,50.80463,61.225,85.983,28.159,2037,303912,3472,,production
08-Sep-10,15/9-F-12,24,282.068,107.257,221.142,27.982,50.78386,60.926,86.545,27.848,2016,301616,3324,,production
09-Sep-10,15/9-F-12,24,282.39,107.254,221.665,28.18,50.80705,60.725,87.015,27.686,2000,299242,3503,,production
10-Sep-10,15/9-F-12,24,282.501,107.252,222.174,28.403,50.84661,60.327,87.957,27.297,1894,282962,3085,,production
11-Sep-10,15/9-F-12,24,282.316,107.254,222.811,28.795,51.32348,59.505,89.154,26.584,1908,280233,3160,,production
12-Sep-10,15/9-F-12,24,276.723,107.35,224.997,30.02,62.176,51.726,90.517,19.649,2023,317017,3456,,production
13-Sep-10,15/9-F-12,24,276.3,107.368,225.414,28.09,64.1697,50.886,88.739,18.797,1969,298170,3615,,production
14-Sep-10,15/9-F-12,24,275.096,107.387,226.475,28.023,69.08174,48.621,89.777,16.452,2039,318144,3520,,production
15-Sep-10,15/9-F-12,24,274.682,107.403,227.409,28.449,72.18922,47.273,90.35,15.064,2055,324494,4131,,production
16-Sep-10,15/9-F-12,24,275.096,107.401,228.125,28.497,70.7713,46.971,90.793,14.789,2047,314340,4066,,production
17-Sep-10,15/9-F-12,24,275.573,107.384,229.401,28.783,70.77175,46.172,90.84,14.157,2048,305757,4001,,production
18-Sep-10,15/9-F-12,22.5,282.679,107.287,230.659,25.103,59.78046,52.02,87.231,20.117,1452,216174,3152,,production
19-Sep-10,15/9-F-12,24,275.865,107.377,230.857,28.403,74.09559,45.008,92.071,13.159,1870,294136,4006,,production
20-Sep-10,15/9-F-12,21.49,279.422,107.34,230.199,26.83,64.4609,49.223,90.227,16.924,1456,221735,3371,,production
21-Sep-10,15/9-F-12,4.18,294.66,106.979,238.422,2.73,39.1369,56.237,69.864,24.669,172,24653,386,,production
22-Sep-10,15/9-F-12,15.66,294.429,107.125,230.579,16.947,37.78182,63.85,85.038,32.299,595,87561,1442,,production
23-Sep-10,15/9-F-12,0,312.12,105.532,278.676,0,,33.443,23.891,26.065,0,0,0,,production
24-Sep-10,15/9-F-12,23.34,274.537,107.344,215.466,11.089,48.95261,59.071,81.965,27.27,1828,264574,2879,,production
25-Sep-10,15/9-F-12,24,267.081,107.508,211.99,19.998,54.7847,55.091,88.24,22.552,2119,309891,3303,,production
26-Sep-10,15/9-F-12,23.17,268.509,107.471,212.816,20.047,51.51316,55.694,88.013,23.14,1959,287201,3039,,production
27-Sep-10,15/9-F-12,24,266.348,107.5,212.88,21.929,55.77891,53.468,89.288,20.913,2083,309949,3060,,production
28-Sep-10,15/9-F-12,24,266.796,107.502,213.569,22.285,55.87806,53.227,88.657,20.712,2049,304810,2741,,production
29-Sep-10,15/9-F-12,24,267.022,107.506,214.25,22.476,56.38509,52.772,88.078,20.268,2023,301573,3102,,production
30-Sep-10,15/9-F-12,10,277.547,107.322,219.801,18.159,42.76418,57.746,75.121,26.79,545,78173,2563,,production
01-Oct-10,15/9-F-12,24,276.822,107.336,219.281,14.811,47.3724,57.541,80.635,25.309,1549,232645,2617,,production
02-Oct-10,15/9-F-12,24,267.923,107.494,215.275,22.019,56.73823,52.648,86.723,19.957,1975,296695,2959,,production
03-Oct-10,15/9-F-12,24,271.392,107.464,216.248,22.645,53.26824,55.144,88.327,22.598,1895,285464,2839,,production
04-Oct-10,15/9-F-12,24,279.901,107.363,218.412,20.97,44.6906,61.49,85.2,29.249,1400,208970,2219,,production
05-Oct-10,15/9-F-12,24,284.417,107.259,221.03,17.102,42.17164,63.387,82.696,31.323,1146,173377,2073,,production
06-Oct-10,15/9-F-12,24,273.029,107.439,217.27,22.916,52.53855,55.759,87.821,23.21,1836,276201,2998,,production
07-Oct-10,15/9-F-12,24,272.57,107.443,217.444,23.245,53.11533,55.126,88.104,22.557,1847,277180,3454,,production
08-Oct-10,15/9-F-12,22,281.604,107.313,219.707,17.118,39.64561,61.898,80.339,25.668,876,131541,1765,,production
09-Oct-10,15/9-F-12,24,272.958,107.426,218.31,22.893,52.63943,54.648,87.878,22.113,1791,267977,3489,,production
10-Oct-10,15/9-F-12,24,272.758,107.404,218.247,23.286,52.70134,54.511,88.82,21.96,1778,267093,3295,,production
11-Oct-10,15/9-F-12,24,253.852,100.389,199.583,23.379,51.59724,54.269,89.553,21.707,1765,265546,3487,,production
12-Oct-10,15/9-F-12,24,0,0,54.108,23.387,52.87949,54.108,89.468,21.532,1759,265045,3377,,production
13-Oct-10,15/9-F-12,24,0,0,53.973,23.45,53.02033,53.973,89.526,21.401,1760,265356,3273,,production
14-Oct-10,15/9-F-12,24,0,0,53.845,23.44,53.13346,53.845,89.46,21.273,1741,262627,3235,,production
15-Oct-10,15/9-F-12,24,0,0,53.695,23.48,53.18229,53.695,89.488,21.125,1733,261613,3276,,production
16-Oct-10,15/9-F-12,24,0,0,53.473,23.712,53.28909,53.473,89.793,20.9,1727,260468,3260,,production
17-Oct-10,15/9-F-12,24,0,0,53.639,23.563,53.33351,53.639,87.712,21.065,1716,259105,3298,,production
18-Oct-10,15/9-F-12,24,0,0,53.375,23.395,53.42378,53.375,88.101,20.776,1707,255135,3315,,production
19-Oct-10,15/9-F-12,24,0,0,52.905,23.139,53.55826,52.905,89.062,20.317,1695,254889,3400,,production
20-Oct-10,15/9-F-12,24,0,0,52.621,23.103,53.77784,52.621,88.92,20.036,1685,253194,3413,,production
21-Oct-10,15/9-F-12,24,0,0,52.482,23.155,53.84304,52.482,88.683,19.904,1680,255222,3448,,production
22-Oct-10,15/9-F-12,24,0,0,52.354,23.279,53.91463,52.354,89.176,19.982,1662,247799,3416,,production
23-Oct-10,15/9-F-12,24,0,0,52.364,23.452,53.91596,52.364,89.561,19.827,1665,252824,3475,,production
24-Oct-10,15/9-F-12,24,0,0,52.407,23.351,53.95526,52.407,89.169,19.817,1665,250614,3468,,production
25-Oct-10,15/9-F-12,24,0,0,52.768,23.347,53.5223,52.768,88.664,20.201,1647,249163,3532,,production
26-Oct-10,15/9-F-12,24,0,0,53.696,23.231,52.48133,53.696,88.206,21.233,1620,245776,3494,,production
27-Oct-10,15/9-F-12,24,0,0,53.84,23.088,52.32407,53.84,86.901,21.384,1611,244205,3490,,production
28-Oct-10,15/9-F-12,24,0,0,53.58,23.227,52.27818,53.58,87.859,21.15,1612,242999,3495,,production
29-Oct-10,15/9-F-12,24,0,0,53.823,23.103,52.19111,53.823,87.543,21.514,1604,242772,3491,,production
30-Oct-10,15/9-F-12,24,0,0,53.554,23.118,52.50018,53.554,86.65,21.173,1606,241106,3519,,production
31-Oct-10,15/9-F-12,25,0,0,52.642,23.158,53.11876,52.642,88.527,20.099,1678,248776,3676,,production
01-Nov-10,15/9-F-12,24,0,0,52.115,22.819,53.18981,52.115,89.216,19.606,1597,237082,3492,,production
02-Nov-10,15/9-F-12,24,0,0,52.116,22.38,53.30525,52.116,86.339,19.579,1582,240203,3431,,production
03-Nov-10,15/9-F-12,24,0,0,51.734,22.65,53.30298,51.734,88.501,19.19,1577,239406,3454,,production
04-Nov-10,15/9-F-12,24,0,0,51.651,22.892,53.34418,51.651,89.281,19.119,1570,233135,3500,,production
05-Nov-10,15/9-F-12,24,0,0,51.513,22.393,53.21675,51.513,89.298,19.016,1547,232394,3433,,production
06-Nov-10,15/9-F-12,24,0,0,51.359,22.514,53.17567,51.359,89.29,18.857,1540,233892,3435,,production
07-Nov-10,15/9-F-12,24,0,0,51.34,22.721,53.43306,51.34,89.168,18.862,1534,233448,3472,,production
08-Nov-10,15/9-F-12,20.75,0,0,52.339,20.858,50.10099,52.339,84.678,20.027,1283,196684,2992,,production
09-Nov-10,15/9-F-12,24,0,0,48.225,23.065,55.84636,48.225,88.135,16.213,1592,241376,3784,,production
10-Nov-10,15/9-F-12,24,0,0,49.93,24.071,54.01701,49.93,89.715,17.859,1495,231837,3600,,production
11-Nov-10,15/9-F-12,24,0,0,51.26,23.846,53.2252,51.26,88.047,18.718,1543,235824,3668,,production
12-Nov-10,15/9-F-12,24,0,0,51.213,23.83,53.23306,51.213,89.425,18.434,1533,232196,3792,,production
13-Nov-10,15/9-F-12,24,0,0,51.046,23.412,53.24797,51.046,89.651,18.28,1529,230403,3737,,production
14-Nov-10,15/9-F-12,24,0,0,50.987,23.233,53.22245,50.987,89.452,17.91,1508,220192,3857,,production
15-Nov-10,15/9-F-12,3.16,0,0,53.921,22.774,44.68114,53.921,88.893,20.522,156,23536,439,,production
16-Nov-10,15/9-F-12,20.34,0,0,49.882,15.042,48.93088,49.882,81.28,17.191,1074,163273,2837,,production
17-Nov-10,15/9-F-12,22.08,0,0,52.316,19.986,48.81379,52.316,84.658,19.617,1239,187270,2471,,production
18-Nov-10,15/9-F-12,24,0,0,51.175,22.704,51.17313,51.175,85.181,18.522,1475,221348,3465,,production
19-Nov-10,15/9-F-12,24,0,0,51.063,22.766,51.23891,51.063,86.035,18.413,1538,231846,3426,,production
20-Nov-10,15/9-F-12,24,0,0,50.739,22.867,52.28503,50.739,88.246,18.141,1531,231413,3496,,production
21-Nov-10,15/9-F-12,24,0,0,49.791,22.767,52.10602,49.791,88.197,17.308,1543,232623,3444,,production
22-Nov-10,15/9-F-12,24,0,0,48.833,22.742,53.03917,48.833,88.991,16.331,1596,241499,3723,,production
23-Nov-10,15/9-F-12,24,0,0,48.607,22.509,54.26448,48.607,89.002,16.102,1612,246814,3526,,production
24-Nov-10,15/9-F-12,24,0,0,48.832,22.8,54.34793,48.832,88.674,16.305,1614,247542,3578,,production
25-Nov-10,15/9-F-12,24,0,0,49.166,23.212,54.34033,49.166,88.445,16.62,1610,247608,3635,,production
26-Nov-10,15/9-F-12,24,0,0,49.512,23.386,54.33144,49.512,87.876,16.944,1613,248121,3681,,production
27-Nov-10,15/9-F-12,24,0,0,49.953,23.524,54.24016,49.953,87.586,17.39,1612,247777,3721,,production
28-Nov-10,15/9-F-12,24,0,0,50.19,23.624,54.15442,50.19,86.968,17.629,1614,247885,3754,,production
29-Nov-10,15/9-F-12,24,0,0,51.173,23.651,53.03458,51.173,87.018,18.648,1586,243324,3726,,production
30-Nov-10,15/9-F-12,24,0,0,51.343,23.885,52.98703,51.343,87.94,18.791,1626,247126,3664,,production
01-Dec-10,15/9-F-12,24,0,0,51.725,23.725,52.49132,51.725,87.726,19.195,1610,245402,3621,,production
02-Dec-10,15/9-F-12,24,0,0,51.984,23.664,52.08495,51.984,88.491,19.411,1590,243036,3604,,production
03-Dec-10,15/9-F-12,24,0,0,52.232,23.52,52.04647,52.232,87.963,19.648,1586,241526,3619,,production
04-Dec-10,15/9-F-12,24,0,0,52.136,23.521,52.12508,52.136,88.564,19.501,1579,242675,3623,,production
05-Dec-10,15/9-F-12,24,0,0,52.622,23.186,51.26091,52.622,88.568,19.983,1551,238476,3568,,production
06-Dec-10,15/9-F-12,24,0,0,52.818,23.114,50.91861,52.818,88.878,20.16,1491,229165,3710,,production
07-Dec-10,15/9-F-12,24,0,0,52.82,23.053,50.9449,52.82,89.004,20.165,1474,226841,3546,,production
08-Dec-10,15/9-F-12,24,0,0,52.855,22.886,50.92559,52.855,88.358,20.147,1472,226044,3553,,production
09-Dec-10,15/9-F-12,22.33,0,0,52.248,21.044,48.28611,52.248,86.493,19.374,1201,183252,3198,,production
10-Dec-10,15/9-F-12,24,0,0,51.315,22.819,52.08388,51.315,87.706,18.683,1471,226112,3641,,production
11-Dec-10,15/9-F-12,24,0,0,51.349,22.537,52.0692,51.349,88.61,18.718,1471,226462,3564,,production
12-Dec-10,15/9-F-12,24,0,0,51.297,22.778,52.09,51.297,89.181,18.663,1477,220800,3575,,production
13-Dec-10,15/9-F-12,24,0,0,51.372,22.991,50.9833,51.372,89.217,18.752,1467,223129,3644,,production
14-Dec-10,15/9-F-12,24,0,0,51.565,22.925,52.21078,51.565,88.687,18.951,1483,227086,3684,,production
15-Dec-10,15/9-F-12,24,0,0,52.309,22.84,51.13153,52.309,88.949,19.703,1454,223945,3629,,production
16-Dec-10,15/9-F-12,24,0,0,52.871,22.409,50.42834,52.871,87.538,20.208,1445,222095,3591,,production
17-Dec-10,15/9-F-12,24,0,0,52.879,22.543,50.39614,52.879,87.941,20.21,1441,220689,3598,,production
18-Dec-10,15/9-F-12,24,0,0,53.097,22.327,50.45304,53.097,86.322,20.451,1442,219765,3658,,production
19-Dec-10,15/9-F-12,24,0,0,53.01,22.372,50.46053,53.01,86.447,20.36,1435,219213,3574,,production
20-Dec-10,15/9-F-12,24,0,0,52.917,22.624,50.48195,52.917,88.054,20.249,1440,220415,3587,,production
21-Dec-10,15/9-F-12,24,0,0,52.794,22.674,50.63498,52.794,88.667,20.134,1451,222092,3629,,production
22-Dec-10,15/9-F-12,24,0,0,52.797,22.63,50.67304,52.797,88.943,20.157,1457,222283,3640,,production
23-Dec-10,15/9-F-12,24,0,0,52.21,22.675,51.47146,52.21,89.102,19.541,1494,226241,3705,,production
24-Dec-10,15/9-F-12,24,0,0,52.602,22.595,50.98222,52.602,88.426,19.939,1479,224893,3693,,production
25-Dec-10,15/9-F-12,24,0,0,52.801,22.489,50.68312,52.801,88.913,20.203,1465,223329,3693,,production
26-Dec-10,15/9-F-12,24,0,0,52.982,22.484,50.44452,52.982,88.833,20.358,1455,222372,3668,,production
27-Dec-10,15/9-F-12,24,0,0,53.174,22.29,50.3898,53.174,87.565,20.542,1448,221844,3666,,production
28-Dec-10,15/9-F-12,23,0,0,54.894,20.683,45.53653,54.894,83.97,21.99,1174,177470,3093,,production
29-Dec-10,15/9-F-12,24,0,0,52.414,21.572,48.68852,52.414,87.358,19.876,1365,208245,3617,,production
30-Dec-10,15/9-F-12,24,0,0,51.85,22.349,50.17907,51.85,88.152,19.25,1433,218828,3511,,production
31-Dec-10,15/9-F-12,24,0,0,52.273,22.295,49.68595,52.273,88.808,19.7,1417,216938,3634,,production
01-Jan-11,15/9-F-12,24,0,0,52.799,21.997,49.19399,52.799,88.299,20.21,1401,213709,3480,,production
02-Jan-11,15/9-F-12,24,0,0,52.821,21.996,49.19051,52.821,88.422,20.209,1445,220374,3718,,production
03-Jan-11,15/9-F-12,23.5,0,0,53.032,22.044,49.23932,53.032,87.541,20.422,1468,224416,3768,,production
04-Jan-11,15/9-F-12,24,0,0,53.672,22.027,49.67936,53.672,87.394,21.107,1496,228677,3829,,production
05-Jan-11,15/9-F-12,24,0,0,53.895,21.87,49.38859,53.895,87.162,21.329,1490,227707,3796,,production
06-Jan-11,15/9-F-12,24,0,0,53.608,21.89,49.41672,53.608,88.184,21.002,1489,227472,3803,,production
07-Jan-11,15/9-F-12,24,0,0,53.705,21.846,49.39142,53.705,87.446,21.116,1494,227028,3807,,production
08-Jan-11,15/9-F-12,24,0,0,53.786,21.851,49.41527,53.786,87.185,21.195,1494,227348,3808,,production
09-Jan-11,15/9-F-12,24,0,0,53.575,21.846,49.47381,53.575,87.651,20.987,1494,227605,3634,,production
10-Jan-11,15/9-F-12,24,0,0,54.2,21.804,49.1848,54.2,86.313,21.638,1471,223605,3640,,production
11-Jan-11,15/9-F-12,24,0,0,54.028,21.849,49.01127,54.028,86.417,21.469,1459,222107,3652,,production
12-Jan-11,15/9-F-12,24,0,0,53.984,21.802,49.0013,53.984,85.721,21.423,1486,222798,3820,,production
13-Jan-11,15/9-F-12,24,0,0,52.313,22.153,51.49983,52.313,88.453,19.632,1535,233758,3989,,production
14-Jan-11,15/9-F-12,24,0,0,52.376,22.139,51.46388,52.376,88.445,19.694,1510,230528,3917,,production
15-Jan-11,15/9-F-12,24,0,0,52.569,22.015,51.51943,52.569,87.071,19.897,1508,229845,3945,,production
16-Jan-11,15/9-F-12,24,0,0,52.679,21.92,51.59978,52.679,85.69,19.991,1507,229145,3929,,production
17-Jan-11,15/9-F-12,24,0,0,52.477,22.092,51.60089,52.477,87.481,19.793,1442,219892,3805,,production
